Integrating Asynchronous Digital Design Into the Computer Engineering Curriculum,https://ieeexplore.ieee.org/document/5233837/
Revista Iberoamericana de Tecnologias del/da Aprendizaje/Aprendizagem (IEEE/RITA) A Latin-American Learning Technologies Journal,https://ieeexplore.ieee.org/document/5458339/
Learning Machine Learning: A Case Study,https://ieeexplore.ieee.org/document/5378480/
Robotics-Centered Outreach Activities: An Integrated Approach,https://ieeexplore.ieee.org/document/5208215/
System-on-Chip Design and Implementation,https://ieeexplore.ieee.org/document/5196691/
Generation NXT: Building Young Engineers With LEGOs,https://ieeexplore.ieee.org/document/5233832/
Reverse Engineering and Software Products Reuse to Teach Collaborative Web Portals: A Case Study With Final-Year Computer Science Students,https://ieeexplore.ieee.org/document/5357402/
"Teaching Modules on Modeling and Control of Piezoactuators for System Dynamics, Controls, and Mechatronics Courses",https://ieeexplore.ieee.org/document/5238561/
A Project-Based Laboratory for Learning Embedded System Design With Industry Support,https://ieeexplore.ieee.org/document/5152939/
MATLAB Meets LEGO Mindstorms—A Freshman Introduction Course Into Practical Engineering,https://ieeexplore.ieee.org/document/5208321/
A Wireless Communications Systems Laboratory Course,https://ieeexplore.ieee.org/document/5288553/
Design and Implementation of a Mechatronics Learning Module in a Large First-Semester Engineering Course,https://ieeexplore.ieee.org/document/5233770/
"Implementation of an Integrated, Portable Transformer Condition Monitoring Instrument in the Classroom and On-Site",https://ieeexplore.ieee.org/document/5280247/
Professional Skills in the Engineering Curriculum,https://ieeexplore.ieee.org/document/5290068/
Perception and Intention in Relation to Engineering: A Gendered Study Based on a One-Day Outreach Activity,https://ieeexplore.ieee.org/document/5191065/
Teaching Camera Calibration by a Constructivist Methodology,https://ieeexplore.ieee.org/document/5406012/
Active Methodologies in a Queueing Systems Course for Telecommunication Engineering Studies,https://ieeexplore.ieee.org/document/5238629/
"A Methodology to Teach Advanced A/D Converters, Combining Digital Signal Processing and Microelectronics Perspectives",https://ieeexplore.ieee.org/document/5276802/
Inferring Learning Style From the Way Students Interact With a Computer User Interface and the WWW,https://ieeexplore.ieee.org/document/5392998/
Teaching Sustainability Analysis in Electrical Engineering Lab Courses,https://ieeexplore.ieee.org/document/5152983/
An Undergraduate Course and Laboratory in Digital Signal Processing With Field Programmable Gate Arrays,https://ieeexplore.ieee.org/document/5393015/
Linearization: Students Forget the Operating Point,https://ieeexplore.ieee.org/document/5272082/
Problem-Based Learning in Instrumentation: Synergism of Real and Virtual Modular Acquisition Chains,https://ieeexplore.ieee.org/document/5152984/
"A 10-Year Mechatronics Curriculum Development Initiative: Relevance, Content, and Results—Part I",https://ieeexplore.ieee.org/document/5169909/
Ontology for E-Learning: A Bayesian Approach,https://ieeexplore.ieee.org/document/5196690/
"Working Together for Better Student Learning: A Multi-University, Multi-Federal Partner Program for Asynchronous Learning Module Development for Radar-Based Remote Sensing Systems",https://ieeexplore.ieee.org/document/5299239/
Assessing Student Learning in a Virtual Laboratory Environment,https://ieeexplore.ieee.org/document/5152943/
A Computer Model for Teaching the Dynamic Behavior of AC Contactors,https://ieeexplore.ieee.org/document/5152940/
Microcontroller-Based Experimental Setup and Experiments for SCADA Education,https://ieeexplore.ieee.org/document/5272087/
Using Antenna Arrays to Motivate the Study of Sinusoids,https://ieeexplore.ieee.org/document/4914746/
An Empirical Evaluation of Puzzle-Based Learning as an Interest Approach for Teaching Introductory Computer Science,https://ieeexplore.ieee.org/document/5378490/
State-Space Formulation for Circuit Analysis,https://ieeexplore.ieee.org/document/5280352/
Some Little-Known Facts About Transmission Lines and Some New Results,https://ieeexplore.ieee.org/document/5290095/
Simulation Tools for Power Electronics Courses Based on Java Technologies,https://ieeexplore.ieee.org/document/5340652/
Planning and Development of Lab Training Activities for Powerline Communications,https://ieeexplore.ieee.org/document/5238603/
"IT-Adventures: A Program to Spark IT Interest in High School Students Using Inquiry-Based Learning With Cyber Defense, Game Design, and Robotics",https://ieeexplore.ieee.org/document/5262961/
A Wireless Communications Laboratory on Cellular Network Planning,https://ieeexplore.ieee.org/document/5406029/
Signals in Communication Engineering History,https://ieeexplore.ieee.org/document/5373853/
High-Frequency Wireless Communications System: 2.45-GHz Front-End Circuit and System Integration,https://ieeexplore.ieee.org/document/5378465/
A Constrained and Guided Approach for Managing Software Engineering Course Projects,https://ieeexplore.ieee.org/document/5286256/
Bridging Physics to Electronics—An Outreach Effort,https://ieeexplore.ieee.org/document/5200364/
How to Motivate Students to Work in the Laboratory: A New Approach for an Electrical Machines Laboratory,https://ieeexplore.ieee.org/document/5280276/
Applying Peer Reviews in Software Engineering Education: An Experiment and Lessons Learned,https://ieeexplore.ieee.org/document/5152941/
Using a Didactic Manipulator in Mechatronics and Industrial Engineering Courses,https://ieeexplore.ieee.org/document/5340651/
Tool for Experimenting With Concepts of Mobile Robotics as Applied to Children's Education,https://ieeexplore.ieee.org/document/5232817/
An Electrical Engineering Summer Academy for Middle School and High School Students,https://ieeexplore.ieee.org/document/5208214/
The Implementation and Evaluation of a University-Based Outreach Laboratory Program in Electrical Engineering,https://ieeexplore.ieee.org/document/5208216/
Attracting Prospective Engineering Students in the Emerging European Space for Higher Education,https://ieeexplore.ieee.org/document/5208320/
Innovative Teaching of IC Design and Manufacture Using the Superchip Platform,https://ieeexplore.ieee.org/document/5191121/
